93562,arachnid,1182461446.76797
120415,Kablizzy,1206794804.73716
109307,Kablizzy,1196237653.67193
5080,Kablizzy,1191867222.40757
18146,Kablizzy,1131861757.74541
18100,Kablizzy,1131862231.22532
18136,Kablizzy,1131862235.36937
11586,Kablizzy,1131862801.49308
6568,Kablizzy,1131862816.45612
13798,Kablizzy,1131864311.57493
16175,Kablizzy,1131864313.93214
16111,Kablizzy,1131864325.1607
5032,Kablizzy,1130557273.24926
4975,Kablizzy,1130557275.48624
4870,Kablizzy,1130557277.02614
4828,Kablizzy,1130557282.62712
12150,Kablizzy,1130557348.52269
1035,Kablizzy,1130320533.87725
16184,Kablizzy,1130130222.96341
70788,Kablizzy,1165314297.72709
70932,Kablizzy,1165403773.27798
13817,Kablizzy,1127021159.94118
6523,Kablizzy,1111532706.9487
4619,Kablizzy,1104172039.66776
4670,Kablizzy,1104366472.09997
4848,Kablizzy,1105272273.25889
5136,Kablizzy,1106582064.45807
5041,Kablizzy,1106217997.8532
3931,Kablizzy,1101070416.40387
2407,Kablizzy,1097128303.79711
7384,Kablizzy,1113917775.49257
9667,Kablizzy,1119667929.54896
4399,Kablizzy,1103008212.08662
9766,Kablizzy,1119861111.26195
9200,Kablizzy,1118785694.71587
4959,Kablizzy,1105823800.09783
7455,Kablizzy,1114102441.25979
7385,Kablizzy,1113918090.33804
1347,Kablizzy,1094378475.79153
8880,Kablizzy,1118207342.04979
8738,Kablizzy,1117958826.31823
8886,Kablizzy,1118210725.45713
7344,Kablizzy,1113831725.74928
4039,Kablizzy,1100506119.42906
9592,Kablizzy,1119555436.8493
14983,Kablizzy,1128733602.49714
10673,Kablizzy,1121655422.45604
10666,Kablizzy,1121641911.0156
10665,Kablizzy,1121641902.76006
735,Kablizzy,1091580546.41798
6093,Kablizzy,1109992079.64846
5164,Kablizzy,1106672506.04501
5235,Kablizzy,1106933827.2244
5436,Kablizzy,1107686997.00331
8025,Kablizzy,1116205910.99131
7960,Kablizzy,1115993019.51862
761,Kablizzy,1091752368.082
880,Kablizzy,1092260275.02856
7840,Kablizzy,1115593570.94566
972,Kablizzy,1092702009.04575
921,Kablizzy,1092435861.82588
720,Kablizzy,1091502026.77681
3516,Kablizzy,1099723441.55521
10446,Kablizzy,1121229043.24165
10435,Kablizzy,1121205030.11681
8229,Kablizzy,1116918126.22909
8228,Kablizzy,1116918097.85692
8227,Kablizzy,1116918060.68882
8226,Kablizzy,1116918033.34477
8225,Kablizzy,1116918004.22767
8102,Kablizzy,1116458237.44966
8099,Kablizzy,1116457423.85911
8098,Kablizzy,1116456885.13079
8097,Kablizzy,1116456574.81271
8026,Kablizzy,1116205984.94315
5520,Kablizzy,1107996628.59137
6092,Kablizzy,1109989397.04049
5774,Kablizzy,1108999055.01196
5693,Kablizzy,1108598895.09924
5886,Kablizzy,1109409154.53446
750,Kablizzy,1091689196.96799
70796,Kablizzy,1165314497.05194
70930,Kablizzy,1165403775.86401
11983,Kablizzy,1146038008.59274
70928,Kablizzy,1165403780.24824
46455,Kablizzy,1149925049.77662
46683,Kablizzy,1149921963.69562
46684,Kablizzy,1149921967.32628
46044,Kablizzy,1149922027.25291
46411,Kablizzy,1149925862.7484
4032,Kablizzy,1150789636.11549
6950,Kablizzy,1140681849.86322
5998,Kablizzy,1140681851.65672
5689,Kablizzy,1140681853.66517
46669,Kablizzy,1149922206.03995
6989,Kablizzy,1140940427.38823
46661,Kablizzy,1149922433.04111
31836,Kablizzy,1141461885.00434
31686,Kablizzy,1141461941.57841
46697,Kablizzy,1149922552.83073
46673,Kablizzy,1149922559.74463
9030,Kablizzy,1146038179.78389
660,Kablizzy,1146038181.94877
7701,Kablizzy,1146039601.31908
8917,Kablizzy,1146038184.34771
16394,Kablizzy,1146038186.2017
7536,Kablizzy,1146038187.68756
37964,Kablizzy,1145333529.7884
13957,Kablizzy,1146038189.27827
7574,Kablizzy,1146038191.06931
22490,Kablizzy,1146038193.81583
6659,Kablizzy,1146038195.661
46621,Kablizzy,1149923181.93076
23321,Kablizzy,1146038197.04163
46568,Kablizzy,1149923769.13873
64413,Kablizzy,1161493536.39947
64406,Kablizzy,1161493541.07551
46525,Kablizzy,1149924372.25047
44652,Kablizzy,1148884061.09045
46523,Kablizzy,1149924532.00695
46522,Kablizzy,1149924626.47787
46518,Kablizzy,1149924697.17328
46484,Kablizzy,1149924811.6867
46461,Kablizzy,1149924892.61388
46459,Kablizzy,1149924954.13621
46757,Kablizzy,1150170012.55698
46625,Kablizzy,1150170014.1733
46796,Kablizzy,1150170015.63
46926,Kablizzy,1150170017.29829
46984,Kablizzy,1150170019.40946
47038,Kablizzy,1150170021.24753
47145,Kablizzy,1150170022.99816
48960,Kablizzy,1152065190.64876
49803,Kablizzy,1152065199.20998
49999,Kablizzy,1152607470.99586
43748,Kablizzy,1152607473.006
40840,Kablizzy,1152607474.91609
40837,Kablizzy,1152607476.45485
40834,Kablizzy,1152607478.02511
39751,Kablizzy,1152607495.04595
37921,Kablizzy,1152607496.65966
37919,Kablizzy,1152607498.31968
18633,Kablizzy,1152607526.82291
18631,Kablizzy,1152607528.77761
48338,Kablizzy,1152801904.89043
1833,Kablizzy,1168076457.49827
1608,Kablizzy,1161492152.27728
64412,Kablizzy,1161493539.29614
64396,Kablizzy,1161493543.02586
72982,Kablizzy,1166780752.7549
67394,Kablizzy,1165561958.73265
73276,Kablizzy,1166947391.07921
81235,Kablizzy,1173084585.06631
50452,Kablizzy,1182405909.78601
17887,Maniak,1132179813.06274
11925,Maniak,1129597548.27435
13438,Maniak,1126441869.34752
9030,Maniak,1118455837.27942
11771,Maniak,1123540452.93731
11808,Maniak,1123608305.08988
11809,Maniak,1123609887.16873
11214,Maniak,1122556452.07664
6121,Maniak,1110060123.9408
134,Maniak,1087463700.89989
11625,Maniak,1123282490.1855
13790,Maniak,1126993738.46691
4033,Maniak,1100977887.22916
9200,Maniak,1118785694.71587
8857,Maniak,1118166784.96927
7559,Maniak,1114489472.75249
6467,Maniak,1111416540.05343
7137,Maniak,1113241019.58271
9869,Maniak,1120082265.61523
6337,Maniak,1110909888.14883
4734,Maniak,1104673487.04546
9935,Maniak,1120248866.50484
6533,Maniak,1111564315.80436
6266,Maniak,1110666185.3713
1927,Maniak,1096226246.91291
9363,Maniak,1119008626.34101
6666,Maniak,1111792714.87737
6282,Maniak,1110720472.47136
9074,Maniak,1118536369.20172
8708,Maniak,1117901517.21099
8029,Maniak,1116222119.28723
10627,Maniak,1121572875.92057
10841,Maniak,1121958910.73572
10081,Maniak,1120541574.02816
10076,Maniak,1120525939.64007
10085,Maniak,1120557903.96763
3009,Maniak,1098494073.61028
8183,Maniak,1116863322.55482
2791,Maniak,1097970447.65525
8241,Maniak,1116964793.84734
13779,Maniak,1138490874.67348
27930,Maniak,1139314213.29914
100904,littleviking001,1188256860.19539
94225,littleviking001,1182908044.35245
71,littleviking001,1144053442.91455
77,littleviking001,1144053632.2369
6937,littleviking001,1129061287.27921
79,littleviking001,1144053770.62521
5864,littleviking001,1130745155.3104
15720,littleviking001,1129618263.69152
13883,littleviking001,1127144922.33686
4889,littleviking001,1105525055.24194
13707,littleviking001,1126901277.30749
13453,littleviking001,1126457736.20431
2115,littleviking001,1096579181.06176
138,littleviking001,1087495273.78952
7374,littleviking001,1113905934.74199
11462,littleviking001,1123004296.45641
11983,littleviking001,1123949075.64451
9124,littleviking001,1118644229.53606
11586,littleviking001,1123201344.5916
12587,littleviking001,1129112215.43482
13620,littleviking001,1126716275.57723
4848,littleviking001,1105272273.25889
5041,littleviking001,1106217997.8532
7385,littleviking001,1113918090.33804
8886,littleviking001,1118210725.45713
286,littleviking001,1088220700.87927
4039,littleviking001,1100506119.42906
7131,littleviking001,1113227827.91892
1396,littleviking001,1094583567.89897
1531,littleviking001,1095014417.41172
4959,littleviking001,1105823800.09783
9200,littleviking001,1118785694.71587
8140,littleviking001,1116646052.71781
5758,littleviking001,1108854102.62783
5353,littleviking001,1107347488.93018
972,littleviking001,1092702009.04575
5677,littleviking001,1108560380.7482
12611,littleviking001,1125069730.29399
10631,littleviking001,1121581966.54764
10560,littleviking001,1121447730.33037
5777,littleviking001,1109030754.93321
8228,littleviking001,1116918097.85692
7897,littleviking001,1115800715.92312
7960,littleviking001,1115993019.51862
8156,littleviking001,1116702542.50542
1276,littleviking001,1094162171.01321
10504,littleviking001,1121319217.45465
10071,littleviking001,1120531204.97424
761,littleviking001,1091752368.082
1282,littleviking001,1094181682.34187
5671,littleviking001,1108526442.05955
1249,littleviking001,1094008873.96841
1174,littleviking001,1093745913.0296
10221,littleviking001,1120802656.84665
6090,littleviking001,1132881673.67992
20596,littleviking001,1133718280.13901
21370,littleviking001,1134443305.92959
23508,littleviking001,1136001852.85078
23894,littleviking001,1136404843.16129
24080,littleviking001,1136530329.23405
24512,littleviking001,1136813649.06383
22630,littleviking001,1136861612.87721
24597,littleviking001,1136863443.85499
24621,littleviking001,1136980624.85967
66192,littleviking001,1162767836.31383
2972,littleviking001,1149417858.36844
46129,littleviking001,1149832019.93928
42676,littleviking001,1160299946.17371
33764,littleviking001,1142555669.52491
8917,littleviking001,1142567061.41248
660,littleviking001,1142567069.4969
3336,littleviking001,1145244695.3968
39741,littleviking001,1145928348.94181
44774,littleviking001,1148965219.31769
12248,littleviking001,1148091216.42681
27655,littleviking001,1148254464.54042
45292,littleviking001,1149201736.6362
45592,littleviking001,1149390320.91414
827,littleviking001,1150089024.85923
48372,littleviking001,1150915909.54227
10482,littleviking001,1151146749.72068
28870,littleviking001,1151147119.00442
48945,littleviking001,1151269083.74714
53972,littleviking001,1154805368.1685
5243,littleviking001,1158551201.01205
39155,littleviking001,1163483065.11562
72123,littleviking001,1166507852.89451
77113,littleviking001,1169779669.85664
59676,littleviking001,1171748987.40874
84218,littleviking001,1175286112.99085
19429,Wind,1132763619.85168
18253,Wind,1131906273.17469
16396,Wind,1131906334.4433
1158,Wind,1131589829.02311
17439,Wind,1131254923.79321
17405,Wind,1131241560.99926
17080,Wind,1130977645.29596
11586,Wind,1130982163.91595
16158,Wind,1130898140.96206
17008,Wind,1130936234.12916
16226,Wind,1130697018.13946
16607,Wind,1130561129.5437
12520,Wind,1130378500.98469
15944,Wind,1129942088.42084
16032,Wind,1130006981.88688
2252,Wind,1129347197.25146
11977,Wind,1123940317.77308
11099,Wind,1122387023.12297
11974,Wind,1123933863.22158
11972,Wind,1123932200.05752
11983,Wind,1123949075.64451
11741,Wind,1123507393.43877
11925,Wind,1123830609.16355
11705,Wind,1123453028.55875
11539,Wind,1123120757.04342
11375,Wind,1122822462.56314
9030,Wind,1118455837.27942
11519,Wind,1123092949.51704
11381,Wind,1122839249.83443
2524,Wind,1097359995.45681
6991,Wind,1112849099.4839
7261,Wind,1113585128.37349
7455,Wind,1114102441.25979
9200,Wind,1118785694.71587
7536,Wind,1114347819.97453
4985,Wind,1105973740.28274
9649,Wind,1119636922.02748
9644,Wind,1119631371.39232
9652,Wind,1119640827.3223
9665,Wind,1119666357.06105
9664,Wind,1119664265.67146
9849,Wind,1120044619.35186
9592,Wind,1119555436.8493
9619,Wind,1119568705.52418
5080,Wind,1106404939.98931
9624,Wind,1119573267.59679
6324,Wind,1110841522.24568
3825,Wind,1100659099.21164
7080,Wind,1113111653.22258
7471,Wind,1114168587.7988
9576,Wind,1119525034.15886
9566,Wind,1119491570.1969
10667,Wind,1121642434.6214
10724,Wind,1121785563.60662
10095,Wind,1120584366.96371
3187,Wind,1098895968.34746
10283,Wind,1120909354.1985
8311,Wind,1117195376.68147
7713,Wind,1114980492.95702
8228,Wind,1116918097.85692
5816,Wind,1109202039.20811
7678,Wind,1114871295.14446
750,Wind,1091689196.96799
19677,Wind,1132968647.43076
16946,Wind,1132969712.57068
13798,Wind,1133028852.71871
18421,Wind,1133034059.02113
19793,Wind,1133051793.60841
19877,Wind,1133136823.65345
19956,Wind,1133181693.27047
22942,Wind,1135561201.3665
22891,Wind,1135561667.96809
7575,Wind,1135970499.82388
5893,Wind,1136055326.28966
42481,Lucidium,1209313838.47452
33874,Lucidium,1206358401.91501
24591,Lucidium,1203628387.80388
24600,Lucidium,1204904826.08968
14098,Lucidium,1127546487.09974
12282,Lucidium,1124474893.39484
13841,Lucidium,1127062761.50162
12221,Lucidium,1124382866.68071
13991,Lucidium,1127362396.65476
13790,Lucidium,1126993738.46691
11977,Lucidium,1123940317.77308
12081,Lucidium,1124132973.16822
8891,Lucidium,1118220466.12486
11623,Lucidium,1123280991.78987
11375,Lucidium,1122822462.56314
9050,Lucidium,1118472762.024
9058,Lucidium,1118486810.29445
9204,Lucidium,1118791255.27367
11309,Lucidium,1122683833.333
6659,Lucidium,1111781909.23694
7392,Lucidium,1113928529.96951
6746,Lucidium,1112036963.16158
8931,Lucidium,1118328631.16355
7411,Lucidium,1113976411.8376
6870,Lucidium,1112411571.43272
8749,Lucidium,1117974368.54561
12937,Lucidium,1125647089.75011
12967,Lucidium,1125708580.74972
12713,Lucidium,1125221599.61848
12680,Lucidium,1125180130.58614
5756,Lucidium,1108848163.35454
8029,Lucidium,1116222119.28723
10053,Lucidium,1120467935.81882
7713,Lucidium,1114980492.95702
16394,Lucidium,1135904570.21816
24512,Lucidium,1136853783.41499
37144,Lucidium,1144423859.73182
14600,Brickman,1128218150.35793
11925,Brickman,1123830609.16355
7713,Brickman,1114980492.95702
17153,HeartView,1131054382.47968
46256,HeartView,1149713760.12107
43821,HeartView,1148414802.36629
53487,HeartView,1154121968.77887
98764,tktktk,1198642526.80284
106967,tktktk,1198642101.47377
70237,tktktk,1199438631.78294
70619,tktktk,1200818088.52797
37144,tktktk,1188893669.41221
99810,tktktk,1188853627.20414
14313,tktktk,1188232646.97445
58630,tktktk,1187888249.92328
14444,tktktk,1186796728.76298
16338,tktktk,1130292568.85351
7344,tktktk,1130303923.3568
7384,tktktk,1130304187.59896
12117,tktktk,1130380798.60241
16244,tktktk,1130204765.53035
15941,tktktk,1129946983.08779
6533,tktktk,1129487589.70363
11586,tktktk,1123201344.5916
11983,tktktk,1123949075.64451
11920,tktktk,1123822844.93791
13957,tktktk,1127314514.82721
13483,tktktk,1126486471.46553
7489,tktktk,1114190312.36876
4032,tktktk,1101003818.03768
2149,tktktk,1096670447.23205
9353,tktktk,1118978947.8183
8917,tktktk,1118284894.3014
8880,tktktk,1118207342.04979
6719,tktktk,1111949123.02597
6175,tktktk,1110201376.69379
6568,tktktk,1111597533.6039
7080,tktktk,1113111653.22258
7471,tktktk,1114168587.7988
4670,tktktk,1104366472.09997
2407,tktktk,1097128303.79711
4959,tktktk,1105823800.09783
4547,tktktk,1103679940.9901
4253,tktktk,1102374374.81334
3796,tktktk,1100559446.30295
4348,tktktk,1102818380.26671
4619,tktktk,1104172039.66776
4393,tktktk,1102990618.5922
4104,tktktk,1101760612.70114
3988,tktktk,1101321648.38556
9766,tktktk,1119861111.26195
12490,tktktk,1124888686.97158
12421,tktktk,1124730716.76683
34332,tktktk,1143563249.89778
10482,tktktk,1121279819.25261
10151,tktktk,1120681608.31456
12890,tktktk,1125539097.2325
7964,tktktk,1116008468.68612
5164,tktktk,1106672506.04501
5889,tktktk,1109424375.9111
5874,tktktk,1109369612.42847
5774,tktktk,1108999055.01196
5714,tktktk,1108675863.06723
8226,tktktk,1116918033.34477
972,tktktk,1092702009.04575
750,tktktk,1091689196.96799
735,tktktk,1091580546.41798
660,tktktk,1091208672.56546
5721,tktktk,1108692948.62368
7897,tktktk,1115800715.92312
20052,tktktk,1133310866.75487
24600,tktktk,1136872285.73687
26704,tktktk,1138380037.79005
26725,tktktk,1138331697.63334
24941,tktktk,1137260218.07397
25873,tktktk,1137738621.6155
27334,tktktk,1138667986.62697
27930,tktktk,1139167204.93197
30839,tktktk,1140898918.02656
31547,tktktk,1141281766.25327
30948,tktktk,1142405219.77558
33484,tktktk,1142406383.27694
32582,tktktk,1142636094.64873
35985,tktktk,1144472855.78138
37932,tktktk,1144869114.33091
38373,tktktk,1145144084.30468
37921,tktktk,1147311369.66327
46784,tktktk,1149996558.45012
22268,tktktk,1150484277.72912
48665,tktktk,1151164547.71253
50057,tktktk,1152240092.20547
59897,tktktk,1158725824.82951
57750,tktktk,1158815737.46898
60305,tktktk,1158816534.04169
8311,tktktk,1161399958.06763
62229,tktktk,1162445214.51996
57023,tktktk,1162713820.65489
95413,TornadoTK,1183826642.1991
95357,TornadoTK,1183773520.16443
95192,TornadoTK,1183729791.78982
95271,TornadoTK,1183729715.69262
94640,TornadoTK,1183226696.87721
93676,TornadoTK,1183054320.06089
